product_id,product_name,category,sub_category,profit
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,21.228
OFF-BI-10001399,"Avery Binder Covers, Clear",Office Supplies,Binders,1.5288
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,2.5056
OFF-BI-10000168,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders,2.0416
OFF-BI-10000168,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders,1.3416
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,11.151
OFF-IBI-10000099,"Ibico Binder, Clear",Office Supplies,Binders,3.7996
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,13.452
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,55.912
OFF-BI-10002446,"Wilson Jones Binder, Economy",Office Supplies,Binders,3.969
OFF-IBI-10001123,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,2.8536
OFF-ACC-10000233,"Acco Binder, Economy",Office Supplies,Binders,6.0632
OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,3.4668
OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,4.4856
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,2.0672
OFF-BI-10003372,"Ibico Binding Machine, Durable",Office Supplies,Binders,33.4584
OFF-BI-10001892,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,12.298
OFF-BI-10004651,"Cardinal Binding Machine, Clear",Office Supplies,Binders,5.6994
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,1.395
OFF-BI-10001384,"Cardinal Binder, Economy",Office Supplies,Binders,1.0208
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,18.8328
OFF-BI-10001533,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,4.756
OFF-CAR-10004886,"Cardinal Binder, Economy",Office Supplies,Binders,4.116
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,3.0368
OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,1.6896
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,15.4752
OFF-BI-10003856,"Ibico Index Tab, Clear",Office Supplies,Binders,4.3368
OFF-BI-10000517,"Acco Binder, Durable",Office Supplies,Binders,4.9648
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,1.9024
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,1.5548
OFF-BI-10004491,"Avery Binder Covers, Durable",Office Supplies,Binders,25.792
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,1.5876
OFF-BI-10002083,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,26.376
OFF-BI-10000115,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,2.7664
OFF-BI-10000844,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,4.224
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,2.106
OFF-BI-10000287,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,9.9936
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,Binders,5.04
OFF-AVE-10004909,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,2.79
OFF-BI-10000827,"Acco Binder, Recycled",Office Supplies,Binders,8.6855
OFF-BI-10002511,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,1.7901
OFF-BI-10003265,"Wilson Jones Binder, Clear",Office Supplies,Binders,5.9312
OFF-BI-10001833,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,6.567
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,2.0748
OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,1.2506
OFF-BI-10002222,"Cardinal Binder Covers, Clear",Office Supplies,Binders,16.2688
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,3.5475
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,3.8048
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,6.206
OFF-CAR-10004886,"Cardinal Binder, Economy",Office Supplies,Binders,10.626
OFF-BI-10003340,"Acco Index Tab, Durable",Office Supplies,Binders,4.7916
OFF-BI-10000168,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders,15.4752
OFF-BI-10003132,"Cardinal Binding Machine, Clear",Office Supplies,Binders,3.717
OFF-BI-10002225,"Cardinal Binding Machine, Durable",Office Supplies,Binders,7.9248
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,2.224
OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,16.6764
OFF-WIL-10002233,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,15.0742
OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,1.6704
OFF-BI-10003440,"Avery Binder Covers, Economy",Office Supplies,Binders,3.1752
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,6.912
OFF-IBI-10001640,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders,5.9184
OFF-BI-10000721,"Ibico Binder Covers, Recycled",Office Supplies,Binders,3.2472
OFF-BI-10001621,"Cardinal Binding Machine, Economy",Office Supplies,Binders,6.206
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,2.1684
OFF-IBI-10004959,"Ibico Binder, Economy",Office Supplies,Binders,2.3814
OFF-BI-10003012,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,5.733
OFF-BI-10000813,"Cardinal Binding Machine, Economy",Office Supplies,Binders,14.2324
OFF-AVE-10004827,"Avery Binder Covers, Recycled",Office Supplies,Binders,2.8536
OFF-BI-10003903,"Cardinal Binder, Economy",Office Supplies,Binders,0.7228
OFF-BI-10004980,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders,10.179
OFF-AVE-10003740,"Avery Binding Machine, Clear",Office Supplies,Binders,20.8568
OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,2.726
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,1.7739
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,1.6688
OFF-IBI-10001772,"Ibico Index Tab, Clear",Office Supplies,Binders,41.706
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,3.1752
OFF-BI-10002894,"Avery Binding Machine, Durable",Office Supplies,Binders,44.975
OFF-BI-10001124,"Ibico Binder Covers, Clear",Office Supplies,Binders,1.6704
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,1.7052
OFF-BI-10002977,"Wilson Jones Binder, Economy",Office Supplies,Binders,1.7901
OFF-BI-10001067,"Avery Binder, Recycled",Office Supplies,Binders,12.0252
OFF-CAR-10000150,"Cardinal Binder, Clear",Office Supplies,Binders,9.9216
OFF-BI-10002674,"Cardinal Binder Covers, Recycled",Office Supplies,Binders,3.72
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,1.9024
OFF-WIL-10003933,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders,30.2232
OFF-CAR-10004408,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,10.5072
OFF-BI-10002455,"Acco 3-Hole Punch, Durable",Office Supplies,Binders,1.9656
OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,2.224
OFF-BI-10004722,"Avery Index Tab, Clear",Office Supplies,Binders,25.792
OFF-BI-10000136,"Ibico Index Tab, Durable",Office Supplies,Binders,6.4944
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,12.8744
OFF-BI-10000006,"Ibico Binder, Durable",Office Supplies,Binders,41.934
OFF-BI-10003277,"Ibico Binder Covers, Durable",Office Supplies,Binders,4.172
OFF-BI-10000312,"Cardinal Binder Covers, Economy",Office Supplies,Binders,0.7938
OFF-BI-10001717,"Avery Hole Reinforcements, Durable",Office Supplies,Binders,2.604
OFF-BI-10000972,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,11.907
OFF-BI-10004200,"Ibico Binding Machine, Clear",Office Supplies,Binders,3.1752
OFF-ACC-10000307,"Acco Index Tab, Clear",Office Supplies,Binders,15.4752
OFF-BI-10004042,"Cardinal Binding Machine, Recycled",Office Supplies,Binders,9.702
OFF-CAR-10003703,"Cardinal Binder, Durable",Office Supplies,Binders,5.24
OFF-WIL-10003308,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,25.792
OFF-ACC-10000307,"Acco Index Tab, Clear",Office Supplies,Binders,3.36
OFF-AVE-10003465,"Avery Binder, Economy",Office Supplies,Binders,13.208
OFF-BI-10003452,"Acco Binding Machine, Economy",Office Supplies,Binders,79.758
OFF-BI-10002533,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,48.9645
OFF-BI-10001324,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,5.4896
OFF-BI-10004053,"Cardinal Binder Covers, Durable",Office Supplies,Binders,16.3215
OFF-CAR-10002942,"Cardinal 3-Hole Punch, Recycled",Office Supplies,Binders,5.0596
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,6.615
OFF-BI-10001622,"Acco 3-Hole Punch, Durable",Office Supplies,Binders,6.253
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,33.642
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,15.764
OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,10.0282
OFF-BI-10004632,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,4.9271
OFF-BI-10004148,"Avery Binder, Durable",Office Supplies,Binders,5.2332
OFF-BI-10000325,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,3.72
OFF-BI-10000106,"Cardinal Hole Reinforcements, Clear",Office Supplies,Binders,6.633
OFF-BI-10003400,"Cardinal Binder Covers, Economy",Office Supplies,Binders,6.9552
OFF-BI-10001507,"Ibico Binder, Durable",Office Supplies,Binders,1.6704
OFF-CAR-10000687,"Cardinal Binder Covers, Economy",Office Supplies,Binders,3.456
OFF-ACC-10002680,"Acco Binding Machine, Recycled",Office Supplies,Binders,5.6994
OFF-WIL-10003299,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,10.4076
OFF-ACC-10000102,"Acco Binding Machine, Clear",Office Supplies,Binders,5.2332
OFF-IBI-10000080,"Ibico Binder, Recycled",Office Supplies,Binders,2.4824
OFF-BI-10004305,"Cardinal Hole Reinforcements, Durable",Office Supplies,Binders,15.1116
OFF-ACC-10004322,"Acco Binder, Clear",Office Supplies,Binders,3.1008
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,7.986
OFF-BI-10000894,"Avery Binder Covers, Clear",Office Supplies,Binders,2.7028
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,8.1192
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,0.8736
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,3.753
OFF-BI-10001808,"Cardinal Binding Machine, Clear",Office Supplies,Binders,4.0098
OFF-BI-10000871,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,15.4752
OFF-IBI-10000684,"Ibico Binding Machine, Clear",Office Supplies,Binders,6.6584
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,1.7466
OFF-AVE-10000608,"Avery Index Tab, Economy",Office Supplies,Binders,111.824
OFF-BI-10001199,"Acco Index Tab, Durable",Office Supplies,Binders,25.8984
OFF-IBI-10003422,"Ibico Binder, Durable",Office Supplies,Binders,11.8206
OFF-WIL-10003299,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,2.3814
OFF-BI-10004644,"Cardinal Index Tab, Durable",Office Supplies,Binders,6.0632
OFF-WIL-10002593,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,4.8546
OFF-BI-10003114,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders,6.567
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,1.7608
OFF-BI-10003440,"Avery Binder Covers, Economy",Office Supplies,Binders,9.9296
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,6.0736
OFF-BI-10004120,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,1.4456
OFF-AVE-10004556,"Avery Hole Reinforcements, Recycled",Office Supplies,Binders,1.3416
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,334.1142
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,7.1864
OFF-BI-10000188,"Cardinal Hole Reinforcements, Economy",Office Supplies,Binders,4.0664
OFF-BI-10000542,"Ibico Binder Covers, Recycled",Office Supplies,Binders,44.955
OFF-BI-10004908,"Avery Binder Covers, Economy",Office Supplies,Binders,160.623
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,0
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,13.1868
OFF-ACC-10001285,"Acco Index Tab, Clear",Office Supplies,Binders,4.1916
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,38.178
OFF-BI-10003022,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,12.1692
OFF-BI-10000787,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,20.878
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,10.3473
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,327.9458
OFF-BI-10002558,"Cardinal Binder Covers, Economy",Office Supplies,Binders,41.4294
OFF-BI-10001096,"Ibico Binder Covers, Durable",Office Supplies,Binders,0.2034
OFF-WIL-10003532,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,13.8915
OFF-BI-10001892,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,9.4717
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,21.0288
OFF-WIL-10001069,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders,61.389
OFF-BI-10004666,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,3.2392
OFF-BI-10001326,"Cardinal Binder, Recycled",Office Supplies,Binders,8.4888
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,18.6093
OFF-IBI-10003191,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,4.3428
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,75.6952
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,4.4392
OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders,61.389
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,3.7208
OFF-BI-10002511,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,8.983
OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,6.7655
OFF-ACC-10002772,"Acco Index Tab, Economy",Office Supplies,Binders,1.0166
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,3.894
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,12.0978
OFF-BI-10003709,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,2.9372
OFF-BI-10001248,"Avery Binder, Economy",Office Supplies,Binders,282.2092
OFF-BI-10002062,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,42.0714
OFF-BI-10003503,"Cardinal Index Tab, Economy",Office Supplies,Binders,222.588
OFF-BI-10001643,"Acco Binder, Recycled",Office Supplies,Binders,35.048
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,125.1432
OFF-BI-10001324,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,16.945
OFF-BI-10002517,"Ibico Binder, Recycled",Office Supplies,Binders,9.7176
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,80.6312
OFF-BI-10004491,"Avery Binder Covers, Durable",Office Supplies,Binders,7.9548
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,45.8064
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,19.4656
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,0
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,310.9872
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,0
OFF-BI-10004651,"Cardinal Binding Machine, Clear",Office Supplies,Binders,4.1944
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,140.5482
OFF-BI-10004446,"Acco Binding Machine, Economy",Office Supplies,Binders,63.4368
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,17.745
OFF-BI-10000280,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders,0.5432
OFF-BI-10003999,"Avery Hole Reinforcements, Clear",Office Supplies,Binders,23.9688
OFF-BI-10000821,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,3.8775
OFF-BI-10003373,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,204.7682
OFF-BI-10003468,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders,0.4068
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,22.6275
OFF-BI-10002712,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,3.178
OFF-BI-10003281,"Ibico Binder, Recycled",Office Supplies,Binders,15.2712
OFF-BI-10004177,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,151.0974
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,2.8836
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,11.1176
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,7.945
OFF-ACC-10004322,"Acco Binder, Clear",Office Supplies,Binders,125.1432
OFF-BI-10002455,"Acco 3-Hole Punch, Durable",Office Supplies,Binders,290.0058
OFF-BI-10001892,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,2.7062
OFF-BI-10004148,"Avery Binder, Durable",Office Supplies,Binders,210.4936
OFF-BI-10000070,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,238.653
OFF-BI-10004712,"Cardinal Hole Reinforcements, Clear",Office Supplies,Binders,14.3075
OFF-BI-10003098,"Ibico Binding Machine, Economy",Office Supplies,Binders,85.904
OFF-BI-10003373,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,68.585
OFF-CAR-10000202,"Cardinal Binding Machine, Clear",Office Supplies,Binders,15.0416
OFF-BI-10001124,"Ibico Binder Covers, Clear",Office Supplies,Binders,0.6312
OFF-BI-10001200,"Avery Binder, Durable",Office Supplies,Binders,110.0528
OFF-BI-10000329,"Acco Binder, Durable",Office Supplies,Binders,42.3625
OFF-CAR-10004661,"Cardinal Binding Machine, Recycled",Office Supplies,Binders,0.4068
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,8.4784
OFF-CAR-10000687,"Cardinal Binder Covers, Economy",Office Supplies,Binders,16.7886
OFF-IBI-10004074,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,8.2992
OFF-AVE-10004708,"Avery Binder, Recycled",Office Supplies,Binders,6.2031
OFF-AVE-10004570,"Avery Binder Covers, Economy",Office Supplies,Binders,105.2468
OFF-CAR-10002054,"Cardinal Hole Reinforcements, Economy",Office Supplies,Binders,3.4092
OFF-ACC-10000102,"Acco Binding Machine, Clear",Office Supplies,Binders,24.9804
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,0.6258
OFF-IBI-10000779,"Ibico Index Tab, Economy",Office Supplies,Binders,29.9646
